,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
247,"frozenset({' 2pct. Milk', ' Ramen Noodles'})",frozenset({' White Bread'}),0.03085966201322557,0.11903012490815577,0.02351212343864805,0.7619047619047619,6.400940623162844,0.019838894014590342,3.700073475385745
17,"frozenset({' White Bread', ' Potato Chips', ' 98pct. Fat Free Hamburger'})",frozenset({' Eggs'}),0.03085966201322557,0.12270389419544453,0.02204261572373255,0.7142857142857143,5.821214713430282,0.018256015021154544,3.0705363703159443
319,"frozenset({' Hot Dogs', ' Wheat Bread'})",frozenset({' White Bread'}),0.03159441587068332,0.11903012490815577,0.022777369581190303,0.7209302325581397,6.056703990812519,0.019016682313702647,3.1568087190791103
279,"frozenset({' 2pct. Milk', ' White Bread', ' Wheat Bread'})",frozenset({' Eggs'}),0.03159441587068332,0.12270389419544453,0.024246877296105803,0.7674418604651163,6.2544213897785825,0.020370119433942603,3.772373254959589
154,"frozenset({' Toothpaste', ' Hot Dogs'})",frozenset({' White Bread'}),0.03159441587068332,0.11903012490815577,0.022777369581190303,0.7209302325581397,6.056703990812519,0.019016682313702647,3.1568087190791103
29,"frozenset({' Hot Dogs', ' Toilet Paper'})",frozenset({' Eggs'}),0.03159441587068332,0.12270389419544453,0.022777369581190303,0.7209302325581397,5.875365547973821,0.018900611719027103,3.143644379132992
333,"frozenset({' 2pct. Milk', ' Bananas'})",frozenset({' White Bread'}),0.03159441587068332,0.11903012490815577,0.025716385011021307,0.813953488372093,6.838214183175423,0.02195569774353365,4.735213078618663
56,"frozenset({' Hamburger Buns', ' Eggs'})",frozenset({' 98pct. Fat Free Hamburger'}),0.03159441587068332,0.09331373989713446,0.022777369581190303,0.7209302325581397,7.725874381981324,0.019829176476431464,3.248959098701937
153,"frozenset({' Toothpaste', ' Hot Dogs'})",frozenset({' Sweet Relish'}),0.03159441587068332,0.0852314474650992,0.02351212343864805,0.7441860465116279,8.731355252606255,0.02081928564217541,3.57591343263643
307,"frozenset({' Cola', ' Wheat Bread'})",frozenset({' Eggs'}),0.03232916972814107,0.12270389419544453,0.024246877296105803,0.75,6.112275449101796,0.020279962274357414,3.5091844232182217
83,"frozenset({' Hot Dogs', ' 98pct. Fat Free Hamburger'})",frozenset({' White Bread'}),0.03232916972814107,0.11903012490815577,0.024246877296105803,0.75,6.300925925925926,0.0203987321851882,3.523879500367377
306,"frozenset({' Cola', ' Wheat Bread'})",frozenset({' White Bread'}),0.03232916972814107,0.11903012490815577,0.024981631153563555,0.7727272727272727,6.491863075196408,0.021133486042645956,3.8762674504041144
305,"frozenset({' Cola', ' Wheat Bread'})",frozenset({' 2pct. Milk'}),0.03232916972814107,0.10947832476120499,0.025716385011021307,0.7954545454545454,7.265863331299573,0.022177041668263762,4.353661523389664
334,"frozenset({' Bananas', ' White Bread'})",frozenset({' 2pct. Milk'}),0.03232916972814107,0.10947832476120499,0.025716385011021307,0.7954545454545454,7.265863331299573,0.022177041668263762,4.353661523389664
347,"frozenset({' 2pct. Milk', ' Raisins'})",frozenset({' White Bread'}),0.03232916972814107,0.11903012490815577,0.022777369581190303,0.7045454545454546,5.9190516273849605,0.018929224470272704,2.98174419261855
353,"frozenset({' Orange Juice', ' 2pct. Milk'})",frozenset({' White Bread'}),0.03232916972814107,0.11903012490815577,0.022777369581190303,0.7045454545454546,5.9190516273849605,0.018929224470272704,2.98174419261855
95,"frozenset({' Popcorn Salt', ' Potato Chips'})",frozenset({' Eggs'}),0.03232916972814107,0.12270389419544453,0.02351212343864805,0.7272727272727272,5.9270549809471955,0.019545208416899662,3.2167523879500353
94,"frozenset({' Popcorn Salt', ' Potato Chips'})",frozenset({' White Bread'}),0.03232916972814107,0.11903012490815577,0.024246877296105803,0.75,6.300925925925926,0.0203987321851882,3.523879500367377
2,"frozenset({' Pancake Mix', ' Eggs'})",frozenset({' White Bread'}),0.03232916972814107,0.11903012490815577,0.024246877296105803,0.75,6.300925925925926,0.0203987321851882,3.523879500367377
336,"frozenset({' Bananas', ' White Bread'})",frozenset({' Toothpaste'}),0.03232916972814107,0.07935341660543718,0.02351212343864805,0.7272727272727272,9.164983164983163,0.020946693364702985,3.375704139113396
181,"frozenset({' 2pct. Milk', ' Tomatoes'})",frozenset({' Eggs'}),0.03232916972814107,0.12270389419544453,0.025716385011021307,0.7954545454545454,6.4827163854109955,0.021749469989272917,4.2890031839333815
176,"frozenset({' Potato Chips', ' Tomatoes'})",frozenset({' Toothpaste'}),0.03232916972814107,0.07935341660543718,0.022777369581190303,0.7045454545454546,8.878577441077441,0.020211939507245237,3.1160345899508286
182,"frozenset({' 2pct. Milk', ' Tomatoes'})",frozenset({' White Bread'}),0.03232916972814107,0.11903012490815577,0.025716385011021307,0.7954545454545454,6.682800224466891,0.021868239900103704,4.306963833782349
186,"frozenset({' 2pct. Milk', ' Tomatoes'})",frozenset({' Wheat Bread'}),0.03232916972814107,0.07714915503306392,0.022777369581190303,0.7045454545454546,9.132251082251083,0.02028320145374371,3.1234951675803995
172,"frozenset({' Potato Chips', ' Tomatoes'})",frozenset({' Eggs'}),0.03232916972814107,0.12270389419544453,0.02351212343864805,0.7272727272727272,5.9270549809471955,0.019545208416899662,3.2167523879500353
171,"frozenset({' Potato Chips', ' Tomatoes'})",frozenset({' White Bread'}),0.03232916972814107,0.11903012490815577,0.025716385011021307,0.7954545454545454,6.682800224466891,0.021868239900103704,4.306963833782349
163,"frozenset({' Eggs', ' Toothpaste', ' White Bread'})",frozenset({' 2pct. Milk'}),0.03232916972814107,0.10947832476120499,0.025716385011021307,0.7954545454545454,7.265863331299573,0.022177041668263762,4.353661523389664
152,"frozenset({' 2pct. Milk', ' White Bread', ' Potato Chips'})",frozenset({' Toothpaste'}),0.03306392358559882,0.07935341660543718,0.024981631153563555,0.7555555555555555,9.521399176954732,0.02235789585066519,3.7662814775232114
103,"frozenset({' Popcorn Salt', ' 2pct. Milk'})",frozenset({' Eggs'}),0.03306392358559882,0.12270389419544453,0.02718589272593681,0.8222222222222223,6.700864936793081,0.02312882054460323,4.934790595150626
164,"frozenset({' Toothpaste', ' 2pct. Milk', ' White Bread'})",frozenset({' Eggs'}),0.03306392358559882,0.12270389419544453,0.025716385011021307,0.7777777777777778,6.338656021290752,0.021659312829687725,3.9478324761204995
13,"frozenset({' 2pct. Milk', ' White Bread', ' Potato Chips'})",frozenset({' Eggs'}),0.03306392358559882,0.12270389419544453,0.02645113886847906,0.8,6.519760479041916,0.022394066687145477,4.386480529022778
248,"frozenset({' White Bread', ' Ramen Noodles'})",frozenset({' 2pct. Milk'}),0.03306392358559882,0.10947832476120499,0.02351212343864805,0.7111111111111111,6.495451155853841,0.0198923404744642,3.082575029672752
149,"frozenset({' Toothpaste', ' 2pct. Milk', ' White Bread'})",frozenset({' Potato Chips'}),0.03306392358559882,0.09772226304188097,0.024981631153563555,0.7555555555555555,7.731662489557226,0.021750549715735014,3.69113619664685
295,"frozenset({' Wheat Bread', ' Potato Chips'})",frozenset({' White Bread'}),0.03379867744305658,0.11903012490815577,0.02718589272593681,0.8043478260869564,6.757514761137949,0.02316283192815932,4.502734917136091
296,"frozenset({' Wheat Bread', ' Potato Chips'})",frozenset({' Eggs'}),0.03379867744305658,0.12270389419544453,0.024981631153563555,0.7391304347826086,6.023691746940901,0.020834401812644784,3.3629684055841285
297,"frozenset({' Wheat Bread', ' Potato Chips'})",frozenset({' 2pct. Milk'}),0.03379867744305658,0.10947832476120499,0.024981631153563555,0.7391304347826086,6.7513860519404725,0.021281408567953394,3.4136664217487134
1,"frozenset({' Pancake Mix', ' White Bread'})",frozenset({' Eggs'}),0.03379867744305658,0.12270389419544453,0.024246877296105803,0.717391304347826,5.84652434261911,0.020099647955187032,3.1042785282315033
11,"frozenset({' Eggs', ' 2pct. Milk', ' Potato Chips'})",frozenset({' White Bread'}),0.03379867744305658,0.11903012490815577,0.02645113886847906,0.7826086956521738,6.574879227053139,0.022428078070701567,4.052461425422482
125,"frozenset({' Sweet Relish', ' Potato Chips'})",frozenset({' White Bread'}),0.03379867744305658,0.11903012490815577,0.024246877296105803,0.717391304347826,6.026972624798711,0.02022381649832831,3.117278019555756
124,"frozenset({' Sweet Relish', ' Potato Chips'})",frozenset({' Eggs'}),0.03379867744305658,0.12270389419544453,0.024981631153563555,0.7391304347826086,6.023691746940901,0.020834401812644784,3.3629684055841285
12,"frozenset({' Eggs', ' White Bread', ' Potato Chips'})",frozenset({' 2pct. Milk'}),0.03379867744305658,0.10947832476120499,0.02645113886847906,0.7826086956521738,7.148526407936971,0.022750916282868898,4.096399706098455
240,"frozenset({' White Bread', ' Pepperoni Pizza - Frozen'})",frozenset({' Eggs'}),0.03379867744305658,0.12270389419544453,0.025716385011021307,0.7608695652173912,6.200859151262692,0.021569155670102536,3.668692806091776
288,"frozenset({' Onions', ' Wheat Bread'})",frozenset({' Eggs'}),0.034533431300514325,0.12270389419544453,0.025716385011021307,0.7446808510638299,6.068925977831571,0.021478998510517343,3.4360764144011764
287,"frozenset({' Onions', ' Wheat Bread'})",frozenset({' 2pct. Milk'}),0.034533431300514325,0.10947832476120499,0.028655400440852314,0.8297872340425533,7.579465943167215,0.024874738233815846,5.231814842027923
282,"frozenset({' Toothpaste', ' Wheat Bread'})",frozenset({' Eggs'}),0.034533431300514325,0.12270389419544453,0.024246877296105803,0.7021276595744681,5.722130207669767,0.02000949079560184,2.9452083552010078
239,"frozenset({' 2pct. Milk', ' Pepperoni Pizza - Frozen'})",frozenset({' Eggs'}),0.034533431300514325,0.12270389419544453,0.025716385011021307,0.7446808510638299,6.068925977831571,0.021478998510517343,3.4360764144011764
235,"frozenset({' Toothpaste', ' Cola'})",frozenset({' White Bread'}),0.034533431300514325,0.11903012490815577,0.024981631153563555,0.723404255319149,6.077488836354084,0.02087111251235612,3.1850449330243604
281,"frozenset({' Toothpaste', ' Wheat Bread'})",frozenset({' White Bread'}),0.034533431300514325,0.11903012490815577,0.02645113886847906,0.7659574468085106,6.4349881796690305,0.022340620227271624,3.7641440117560614
55,"frozenset({' Hamburger Buns', ' White Bread'})",frozenset({' 98pct. Fat Free Hamburger'}),0.034533431300514325,0.09331373989713446,0.02645113886847906,0.7659574468085106,8.208410118947898,0.023228695242347303,3.8740231113486074
236,"frozenset({' Toothpaste', ' Cola'})",frozenset({' 2pct. Milk'}),0.034533431300514325,0.10947832476120499,0.024981631153563555,0.723404255319149,6.607739540197059,0.021200968946527086,3.2195783643248745
280,"frozenset({' Toothpaste', ' Wheat Bread'})",frozenset({' 2pct. Milk'}),0.034533431300514325,0.10947832476120499,0.027920646583394562,0.8085106382978724,7.385120662573184,0.024139984376358094,4.650502081802597
66,"frozenset({' Sugar Cookies', ' White Bread'})",frozenset({' Eggs'}),0.03526818515797208,0.12270389419544453,0.02718589272593681,0.7708333333333333,6.282060878243512,0.022858349065847657,3.8282011889653313
91,"frozenset({' Popcorn Salt', ' White Bread'})",frozenset({' Eggs'}),0.03526818515797208,0.12270389419544453,0.02718589272593681,0.7708333333333333,6.282060878243512,0.022858349065847657,3.8282011889653313
166,"frozenset({' Toothpaste', ' Onions'})",frozenset({' 2pct. Milk'}),0.03526818515797208,0.10947832476120499,0.025716385011021307,0.7291666666666666,6.660374720357942,0.02185528318255853,3.288080031650935
165,"frozenset({' Toothpaste', ' Onions'})",frozenset({' White Bread'}),0.03526818515797208,0.11903012490815577,0.02718589272593681,0.7708333333333333,6.475951646090534,0.02298791624129943,3.8442321822189554
233,"frozenset({' Cola', ' Potato Chips'})",frozenset({' Eggs'}),0.03526818515797208,0.12270389419544453,0.024981631153563555,0.7083333333333333,5.772704590818362,0.020654087493474402,3.007872362758475
234,"frozenset({' Cola', ' Potato Chips'})",frozenset({' White Bread'}),0.03526818515797208,0.11903012490815577,0.024981631153563555,0.7083333333333333,5.950874485596707,0.020783654668926173,3.0204681431720366
35,"frozenset({' 2pct. Milk', ' Toilet Paper'})",frozenset({' White Bread'}),0.03526818515797208,0.11903012490815577,0.024981631153563555,0.7083333333333333,5.950874485596707,0.020783654668926173,3.0204681431720366
44,"frozenset({' Onions', ' Potato Chips'})",frozenset({' Eggs'}),0.03600293901542983,0.12270389419544453,0.025716385011021307,0.7142857142857143,5.821214713430282,0.021298684191346964,3.0705363703159443
45,"frozenset({' Onions', ' Potato Chips'})",frozenset({' 2pct. Milk'}),0.03600293901542983,0.10947832476120499,0.025716385011021307,0.7142857142857143,6.52444870565676,0.021774843561132223,3.116825863335783
28,"frozenset({' Eggs', ' Toilet Paper'})",frozenset({' White Bread'}),0.03600293901542983,0.11903012490815577,0.025716385011021307,0.7142857142857143,6.000881834215168,0.02143095068295398,3.083394562821455
84,"frozenset({' Hot Dogs', ' Potato Chips'})",frozenset({' White Bread'}),0.03600293901542983,0.11903012490815577,0.02645113886847906,0.7346938775510204,6.172335600907029,0.02216570454041173,3.3205787599615673
10,"frozenset({' Eggs', ' 2pct. Milk', ' White Bread'})",frozenset({' Potato Chips'}),0.03600293901542983,0.09772226304188097,0.02645113886847906,0.7346938775510204,7.518183213134878,0.022932850191732426,3.400893008534449
257,"frozenset({' Hot Dog Buns', ' Sweet Relish'})",frozenset({' Hot Dogs'}),0.03600293901542983,0.09257898603967671,0.030124908155767818,0.8367346938775511,9.038062844185294,0.026791792567271006,5.557953710506982
43,"frozenset({' Onions', ' Potato Chips'})",frozenset({' White Bread'}),0.03600293901542983,0.11903012490815577,0.02718589272593681,0.7551020408163266,6.343789367598892,0.022900458397869482,3.5972936566250313
161,"frozenset({' Eggs', ' 2pct. Milk', ' White Bread'})",frozenset({' Toothpaste'}),0.03600293901542983,0.07935341660543718,0.025716385011021307,0.7142857142857143,9.001322751322752,0.022859428792309754,3.22226304188097
170,"frozenset({' Eggs', ' Tomatoes'})",frozenset({' White Bread'}),0.036737692872887584,0.11903012490815577,0.02645113886847906,0.72,6.0488888888888885,0.022078246696981784,3.146320982470872
65,"frozenset({' Eggs', ' Sugar Cookies'})",frozenset({' White Bread'}),0.036737692872887584,0.11903012490815577,0.02718589272593681,0.74,6.2169135802469135,0.022813000554439536,3.38834567343017
180,"frozenset({' Eggs', ' Tomatoes'})",frozenset({' 2pct. Milk'}),0.036737692872887584,0.10947832476120499,0.025716385011021307,0.7,6.3939597315436245,0.021694403939705915,2.968405584129316
102,"frozenset({' Eggs', ' Popcorn Salt'})",frozenset({' 2pct. Milk'}),0.036737692872887584,0.10947832476120499,0.02718589272593681,0.74,6.759328859060403,0.02316391165462142,3.4250833663030575
90,"frozenset({' Eggs', ' Popcorn Salt'})",frozenset({' White Bread'}),0.036737692872887584,0.11903012490815577,0.02718589272593681,0.74,6.2169135802469135,0.022813000554439536,3.38834567343017
131,"frozenset({' Toothpaste', ' Sweet Relish'})",frozenset({' Eggs'}),0.03747244673034533,0.12270389419544453,0.02645113886847906,0.7058823529411765,5.75272983444875,0.021853123729634334,2.982806759735489
141,"frozenset({' Toothpaste', ' Potato Chips'})",frozenset({' White Bread'}),0.03747244673034533,0.11903012490815577,0.030124908155767818,0.803921568627451,6.753933672234326,0.0256645581408406,4.492946362968406
143,"frozenset({' Toothpaste', ' Potato Chips'})",frozenset({' 2pct. Milk'}),0.03747244673034533,0.10947832476120499,0.028655400440852314,0.7647058823529412,6.984998026056061,0.024552979748110614,3.78471711976488
130,"frozenset({' Toothpaste', ' Sweet Relish'})",frozenset({' White Bread'}),0.03747244673034533,0.11903012490815577,0.027920646583394562,0.7450980392156863,6.259743403534253,0.023460296568467345,3.4561125868987737
142,"frozenset({' Toothpaste', ' Potato Chips'})",frozenset({' Eggs'}),0.03747244673034533,0.12270389419544453,0.02718589272593681,0.7254901960784313,5.912527885405659,0.022587877587092086,3.1958643854308804
18,"frozenset({' 2pct. Milk', ' 98pct. Fat Free Hamburger'})",frozenset({' Eggs'}),0.03820720058780309,0.12270389419544453,0.02718589272593681,0.7115384615384615,5.798825426070934,0.022497720427506893,3.0412931667891248
19,"frozenset({' 2pct. Milk', ' 98pct. Fat Free Hamburger'})",frozenset({' Potato Chips'}),0.03820720058780309,0.09772226304188097,0.02718589272593681,0.7115384615384615,7.281231925968767,0.023452198620001606,3.1278961547881448
85,"frozenset({' 2pct. Milk', ' Hot Dogs'})",frozenset({' White Bread'}),0.038941954445260836,0.11903012490815577,0.027920646583394562,0.7169811320754718,6.023526671325413,0.02328538088160745,3.112760225324517
219,"frozenset({' Eggs', ' Cola'})",frozenset({' White Bread'}),0.04041146216017634,0.11903012490815577,0.030124908155767818,0.7454545454545455,6.2627384960718295,0.025314726767120817,3.46095308071796
218,"frozenset({' Cola', ' White Bread'})",frozenset({' 2pct. Milk'}),0.04041146216017634,0.10947832476120499,0.030124908155767818,0.7454545454545455,6.8091519219036005,0.025700728977320886,3.498478009866695
217,"frozenset({' 2pct. Milk', ' Cola'})",frozenset({' White Bread'}),0.04041146216017634,0.11903012490815577,0.030124908155767818,0.7454545454545455,6.2627384960718295,0.025314726767120817,3.46095308071796
82,"frozenset({' White Bread', ' Hot Dogs'})",frozenset({' Eggs'}),0.04041146216017634,0.12270389419544453,0.028655400440852314,0.7090909090909091,5.7788786064235165,0.023696756663666826,3.0157053637031592
274,"frozenset({' Eggs', ' Wheat Bread'})",frozenset({' 2pct. Milk'}),0.04041146216017634,0.10947832476120499,0.03085966201322557,0.7636363636363637,6.975228798047591,0.02643548283477864,3.767591702933364
221,"frozenset({' Eggs', ' Cola'})",frozenset({' 2pct. Milk'}),0.04041146216017634,0.10947832476120499,0.029390154298310066,0.7272727272727273,6.64307504575961,0.024965975119863135,3.2652461425422485
222,"frozenset({' 2pct. Milk', ' Cola'})",frozenset({' Eggs'}),0.04041146216017634,0.12270389419544453,0.029390154298310066,0.7272727272727273,5.927054980947196,0.024431510521124578,3.2167523879500366
276,"frozenset({' Eggs', ' Wheat Bread'})",frozenset({' White Bread'}),0.04041146216017634,0.11903012490815577,0.030124908155767818,0.7454545454545455,6.2627384960718295,0.025314726767120817,3.46095308071796
220,"frozenset({' Cola', ' White Bread'})",frozenset({' Eggs'}),0.04041146216017634,0.12270389419544453,0.030124908155767818,0.7454545454545455,6.075231355470876,0.02516626437858233,3.446520415660754
128,"frozenset({' 2pct. Milk', ' Sweet Relish'})",frozenset({' Eggs'}),0.041146216017634095,0.12270389419544453,0.029390154298310066,0.7142857142857142,5.821214713430281,0.024341353361539385,3.070536370315943
256,"frozenset({' Hot Dog Buns', ' Hot Dogs'})",frozenset({' Sweet Relish'}),0.04188096987509184,0.0852314474650992,0.030124908155767818,0.7192982456140351,8.439352692075015,0.026555332472071525,3.2588629684055843
272,"frozenset({' 2pct. Milk', ' Wheat Bread'})",frozenset({' White Bread'}),0.0426157237325496,0.11903012490815577,0.03159441587068332,0.7413793103448275,6.228501489995742,0.02652186095174648,3.40641685035513
275,"frozenset({' 2pct. Milk', ' Wheat Bread'})",frozenset({' Eggs'}),0.0426157237325496,0.12270389419544453,0.03085966201322557,0.7241379310344828,5.901507330167251,0.02563054675728451,3.1801983835415135
273,"frozenset({' White Bread', ' Wheat Bread'})",frozenset({' 2pct. Milk'}),0.04335047759000735,0.10947832476120499,0.03159441587068332,0.7288135593220338,6.657149357297236,0.026848478206531155,3.283798677443056
159,"frozenset({' Toothpaste', ' 2pct. Milk'})",frozenset({' White Bread'}),0.04335047759000735,0.11903012490815577,0.03306392358559882,0.7627118644067796,6.407721280602636,0.02790391082323204,3.712658759315629
160,"frozenset({' Toothpaste', ' 2pct. Milk'})",frozenset({' Eggs'}),0.04335047759000735,0.12270389419544453,0.03085966201322557,0.711864406779661,5.801481782198315,0.025540389597699317,3.0447335436746332
14,"frozenset({' Potato Chips', ' 98pct. Fat Free Hamburger'})",frozenset({' White Bread'}),0.04335047759000735,0.11903012490815577,0.03085966201322557,0.711864406779661,5.980539861895794,0.025699649250858787,3.0574836841422828
129,"frozenset({' Eggs', ' Toothpaste'})",frozenset({' White Bread'}),0.04481998530492285,0.11903012490815577,0.03232916972814107,0.7213114754098361,6.059906901436956,0.0269942412789144,3.1611271988589706
9,"frozenset({' 2pct. Milk', ' Potato Chips'})",frozenset({' White Bread'}),0.04481998530492285,0.11903012490815577,0.03306392358559882,0.7377049180327868,6.1976320582877955,0.02772899513637215,3.358697648787655
8,"frozenset({' 2pct. Milk', ' Potato Chips'})",frozenset({' Eggs'}),0.04481998530492285,0.12270389419544453,0.03379867744305658,0.7540983606557378,6.145675861391971,0.028299090708359946,3.5676708302718594
7,"frozenset({' 2pct. Milk', ' White Bread'})",frozenset({' Eggs'}),0.05143277002204261,0.12270389419544453,0.03600293901542983,0.7,5.704790419161676,0.02969193784446648,2.924320352681851
255,frozenset({' Hot Dog Buns'}),frozenset({' Hot Dogs'}),0.05878030859662013,0.09257898603967671,0.04188096987509184,0.7125,7.696130952380953,0.03643914850611746,3.1562470050793854
